X,Y,FID,HANDLER_ID,SITE_NAME,LOC_STR_NO,LOC_ADDR_1,LOC_ADDR_2,LOC_CITY,LOC_COUNTY,LOC_ZIP,CONTACT_NA,CONTACT_PH,GENERATOR,TRANSPORTE,TREATER,STORER,LAND_UNIT,HSWA_PERMI,LAT,LONG,HCS_CODE,HCS_REF,HCS_RES
-8966286.1608,4260799.3401,1891,NCR000149591,NCDSCA 080-0006( HIGHLANDER CENTER LAUNDRY ), ,2000 STATESVILLE BLVD,SUITE 100,SALISBURY,ROWAN,28147,JAY  KING,9197078367,SQG,N, , , , ,35.710062,-80.545519,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8759597.4811,4272419.0738,1892,NCD986180586,MEREDITH COLLEGE,3800,HILLSBOROUGH ST, ,RALEIGH,WAKE,27607,THOMAS E SHERRY,919-760-8560,SQG,N, , , , ,35.794773,-78.688803,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9001619.8577,4175779.4997,1893,NCR000151159,NCDSCA 060-0022( RAINBOW CLEANERS ),8500,PINEVILLE-MATTHEWS RD STE 100,COUNTRYSIDE SHOPPING CTR,CHARLOTTE,MECKLENBURG,282264714,SCOTT  STUPAK,919-707-8359,LQG,N, , , , ,35.087508,-80.862927,40,"USCGeocoder; SOURCE_USPS_ZIP4TIGERLINES",Exact USPSZipPlus4LineCentroid 2687.53111746907 Meters
-8933094.8074,4282242.7663,1894,NCR000143974,PRINTCRAFT CO INC,259,CITY LAKE RD, ,LEXINGTON,DAVIDSON,27295,MARVIN L SMITH,3362482544,SQG,N, , , , ,35.86632,-80.247356,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8423570.3586,4286937.849,1895,NCR000149096,NCDSCA 028-0002 (OUTER BANKS CLEANERS),414,"US HWY 64, STE 100", ,MANTEO,DARE,27954,SCOTT  STUPAK,919-707-8359,SQG,N, , , , ,35.900492,-75.67022,40,BATCHGEO.COM - YAHOO API,APPROXIMATE
-9200603.4475,4272985.6244,1896,NCD986197432,PRINTPACK INC,100,KENPAK LN, ,MARSHALL,MADISON,28753,TERRY  NICOLAS,828-649-3278,SQG,N, , , , ,35.798901,-82.650427,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8957509.6208,4254594.0726,1897,NCR000150243,NCDSCA 080-0008 (VOGUE CLEANERS),106,"N LONG ST, STE 100", ,SALISBURY,ROWAN,28144,BILLY  MEYER,919-707-8366,SQG,N, , , , ,35.664787,-80.466678,40,USCGeocoder,StreetSegment - Exact
-8842912.6615,4313483.8587,1898,NCD003222668,MEREDITH-WEBB PRINTING CO INC,334,N MAIN ST, ,BURLINGTON,ALAMANCE,27215,BILL  WARD,336-228-8378,SQG,N, , , , ,36.093423,-79.437236,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9182343.4888,4213871.0499,1899,NCD030504062,PRINTPACK INC. SNACKS DIVISION,3510,ASHEVILLE HWY, ,HENDERSONVILLE,HENDERSON,28791,STEVE  GALLOWAY,8286931723 26259,LQG,N, , , , ,35.367026,-82.486395,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8718636.9179,4163962.9538,1900,NCR000147017,NCDSCA 082-0001 (ACME CLEANERS),209,"BEAMAN ST, STE 100", ,CLINTON,SAMPSON,283282905,JAY  KING,919-508-8566,SQG,N, , , , ,35.000602,-78.320848,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8989999.55,4188906.853,1901,NCR000140632,NCDSCA 060-0023( PRESTOWN LAUNDRY AND CLEANERS ), ,6214 IDLEWILD RD,SUITE 100,CHARLOTTE,MECKLENBURG,28212,AL  CHAPMAN,9197078368,SQG,N, , , , ,35.183946,-80.75854,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8761183.1159,4248430.3925,1902,NC0991302672,MERIAL SELECT,3225,AIRPARK RD, ,FUQUAY VARINA,WAKE,27526,DANIEL  THOME,919-577-9020,SQG,N, , , , ,35.61979,-78.703047,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008","Relaxed;Soundex AddressRangeInterpolation 22607.6224803939 Meters"
-8743977.798,4268711.5576,1903,NCR000137133,PRO TEC FINISHES,5200,TRADEMARK DR,SUITE 101,RALEIGH,WAKE,27610,JOHNNY  POOLE,704-812-4047,SQG,N, , , , ,35.767754,-78.548489,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8846783.4629,4131067.8153,1904,NCR000145094,NCDSCA 083-0001 (ONE HOUR CLEANERS),1514,"S MAIN STREET, STE 100", ,LAURINBURG,SCOTLAND,28352,DIANNE  THOMAS,919-707-8362,SQG,N, , , , ,34.758185,-79.472008,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9080052.3426,4265574.4837,1905,NCR000001305,MERIDIAN SPECIALITY YARN GRP INC,312,COLUMBO ST, ,VALDESE,BURKE,28690,NEIL  WRIGHT,828-874-2151,SQG,N, , , , ,35.744885,-81.567498,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8428909.1301,4310510.5399,1906,NCR000150714,NCDSCA 028-0003 (OUTER BANKS CLEANERS),5593,"N CROATAN HWY, STE 100","MARKETPLACE SHOP CTR, UNIT 29",KITTY HAWK,DARE,27949,BILLY  MEYER,919-508-8415,SQG,N, , , , ,36.071837,-75.718179,40,"USCGeocoder; SOURCE_CENSUS_2008_PLACES",Exact CityCentroid 21435170.9544289 Meters
-8995957.2578,4248738.3777,1907,NCD986192466,PRO-MOTOR ENGINEERING,102,S IREDELL INDUSTRIAL PARK RD, ,MOORESVILLE,IREDELL,28115,PETER  GUILD,7046646800,SQG,N, , , , ,35.622039,-80.812059,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8847586.1877,4130341.1696,1908,NCR000150987,NCDSCA 083-0002 (VILLAGE CLEANERS),1691,"S MAIN ST, STE 100", ,LAURINBURG,SCOTLAND,28352,DIANNE  THOMAS,919-508-8483,SQG,N, , , , ,34.752822,-79.479219,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Exact AddressRangeInterpolation 1931.78165999753 Meters
-8992264.7903,4197971.8718,1909,NC0991302884,NCDSCA DC600024 (60 MINUTE CLEANERS),4447,"THE PLAZA, STE 100",PLAZA SHOPPING CENTER,CHARLOTTE,MECKLENBURG,28215,DELONDA  ALEXANDER,919-707-8365,SQG,N, , , , ,35.250474,-80.778889,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8899898.3334,4308871.7479,1910,NCR000135673,MERZ PHARMACEUTICALS LLC,4215,TUDOR LN, ,GREENSBORO,GUILFORD,27410,LARRY E DIESBACH,336-856-2003,SQG,N, , , , ,36.059937,-79.949147,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8875576.8058,4325283.6689,1911,NCD000616441,PROCTER AND GAMBLE MANUFACTURING COMPANY,6200,BRYAN PARK ROAD, ,BROWN SUMMIT,GUILFORD,27214,RICK  MOODY,3369544967,LQG,N, , , , ,36.17903,-79.730663,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8935404.5755,4273349.8901,1912,NCR000151118,NCDSCA 029-0001 (COUNTRY CLUB CLEANERS),972,"S MAIN ST, STE 100", ,LEXINGTON,DAVIDSON,272923132,AL  CHAPMAN,919-508-8580,SQG,N, , , , ,35.801555,-80.268105,40,"USCGeocoder; SOURCE_CENSUS_2008_PLACES",Exact CityCentroid 46674504.141916 Meters
-8638071.3288,4245116.6417,1913,NCD075575191,"MESTEK, INC.",3576,SOUTH FIELDS STREET, ,FARMVILLE,PITT,27828,BARRY  MCCALLUM,2527531909,LQG,N, , , , ,35.595588,-77.597115,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8913486.3244,4283019.1865,1914,NCD003215456,PRODUCTION SYSTEMS INC,102,E HOLLY HILL RD, ,THOMASVILLE,DAVIDSON,27360,TONY  STRALEY,336-886-5081,SQG,N, , , , ,35.871972,-80.07121,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Exact AddressRangeInterpolation 5265.98695674597 Meters
-8973917.891,4371787.0539,1915,NCR000143008,NCDSCA 086-0001 (MODERN LDRY & DRY CLN),526,"W LEBANON ST, STE 100", ,MOUNT AIRY,SURRY,270302955,SCOTT  STUPAK,919-707-8359,SQG,N, , , , ,36.515499,-80.614076,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8914156.2451,4283481.6031,1916,NCR000150334,NCDSCA 029-0002 (YOUNG'S CLEANERS),501,"RANDOLPH ST, STE 100", ,THOMASVILLE,DAVIDSON,273605124,DIANNE  THOMAS,919-508-8483,SQG,N, , , , ,35.875338,-80.077228,40,"USCGeocoder; SOURCE_CENSUS_TIGERLINES_2008",Exact AddressRangeInterpolation 1348.59871686762 Meters
-8998583.1733,4193744.0662,1917,NCR000140616,NCDSCA 060-0026 (SNO-WHITE CLEANERS),901,"E 4TH ST, STE 100", ,CHARLOTTE,MECKLENBURG,282042201,AL T CHAPMAN,919-508-8580,SQG,N, , , , ,35.219453,-80.835648,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8674933.665,4064041.4284,1918,NCD982127680,METAL CAD STEEL FRAMING SYSTEMS INC,150,DIVISION DR, ,WILMINGTON,NEW HANOVER,28401,BILL  WEST,910-343-3338,SQG,N, , , , ,34.262035,-77.928255,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9000453.8539,4334206.8589,1919,NCR000155606,NCDSCA 086-0003 (LAWRENCE DRY CLEANERS),221,"W MAIN ST, STE 100", ,ELKIN,SURRY,28261,SCOTT  STUPAK,919-707-8359,SQG,N, , , , ,36.24370523,-80.85245261,40,USCGeocoder,AddressRangeInterpolation - Relaxed
-8793330.7377,4192150.3191,1920,NCD091570960,PROGRESS ENERGY BRUNSWICK NUCLEAR PLT, ,HWY 87 N,PO BOX 10429,SOUTHPORT,BRUNSWICK,28461,MARTY  MCGOWAN,910-457-2538,SQG,N, , , , ,35.207756,-78.991834,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8842817.706,4181226.312,1921,NCR000013201,THE NEIGHBORHOOD CLEANERS,2235,PINEHURST ST, ,ABERDEEN,MOORE,28315,VICTOR  UY,9102155858,SQG,N, , , , ,35.127536,-79.436383,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8998319.7914,4183944.3234,1922,NCR000140582,NCDSCA 060-0028( SHARON CLEANERS ), ,4724 SHARON RD,SUITE 100,CHARLOTTE,MECKLENBURG,28210,AL  CHAPMAN,9197078368,SQG,N, , , , ,35.147503,-80.833282,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8954585.7031,4301267.9665,1923,NCR000150011,NCDSCA 030-0002( K&R CLEANERS ),5289,"US 158 HWY, STE100", ,ADVANCE,DAVIE,27006,JAY  KING,919-70-78367,SQG,N, , , , ,36.004699,-80.440412,40,USCGeocoder,StreetSegment - Relaxed
-9210282.4545,4195370.4781,1924,NCR000144618,NCDSCA 088-0001( RAINBOW CLEANERS ),249,CALDWELL ST STE 100, ,BREVARD,TRANSYLVANIA,28712,JAY  KING,919-707-8367,LQG,N, , , , ,35.231388,-82.737375,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8783827.2815,4372627.5623,1925,NCD000830612,DUKE ENERGY PROGRESS LLC MAYO E.G. PLT,10660,BOSTON RD, ,ROXBORO,PERSON,27574,HERBERT M LEA,336-597-7309,SQG,N, , , , ,36.521567,-78.906463,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8416149.1335,4285300.2756,1926,NCR000159335,"THE OUTER BANKS HOSPITAL, INC",4800,S CROATAN HWY, ,NAGS HEAD,DARE,27959,BEBE  JORDAN,252-449-5820,SQG,N, , , , ,35.888575,-75.603554,40,USCGeocoder,USPSZipAreaCentroid - Exact
-8995893.8058,4193902.6768,1927,NCR000140426,NCDSCA 060-0029 (ABRA COSTUMES),1611,CENTRAL AVE,SUITE 100,CHARLOTTE,MECKLENBURG,28205,DIANNE  THOMAS,919-707-8362,SQG,N, , , , ,35.220617,-80.811489,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8611947.5386,4251882.9518,1928,NCD095119210,METALLIX REFINING INC.,251,INDUSTRIAL BOULEVARD, ,GREENVILLE,PITT,27834,JOHN  SANTOS,2525580215 0217,LQG,Y, , , , ,35.644998,-77.362441,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8783454.8065,4308121.0162,1929,NCR000149757,NCDSCA 032-0001( ONE HOUR KORETIZING ),4404,"N ROXBORO ST, STE 100", ,DURHAM,DURHAM,27704,JAY  KING,919-707-8367,SQG,N, , , , ,36.054485,-78.903117,40,USCGeocoder,StreetSegment - Relaxed
-8963885.222,4162128.9031,1930,NCR000140665,NCDSCA 090-0001( PRESTOWN PRESTO CLEAN ), ,405 N SUTHERLAND AVE,SUITE 100,MONROE,UNION,28110,AL  CHAPMAN,9197078368,SQG,N, , , , ,34.987105,-80.523951,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8806261.2758,4251094.7717,1931,NCD000830919,PROGRESS ENERGY PROGRESS CAPE FEAR PLT,500,CP&L RD, ,MONCURE,CHATHAM,27559,TODD  FERRY,217-299-0830,SQG,N, , , , ,35.639244,-79.107991,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8874788.4411,4333587.3831,1932,NCR000149617,THE PROCTER & GAMBLE DISTRIBUTING - BROWN SUMMIT DC,5921,SUMMIT AVENUE, ,BROWN SUMMIT,GUILFORD,27214,APRIL  HALEY,3362075348,LQG,N, , , , ,36.239217,-79.723581,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8985802.8052,4191713.1245,1933,NCD981861321,NCDSCA 060-0030 (VILLAGE CLEANERS),7221,ALBEMARLE RD,SUITE 100,CHARLOTTE,MECKLENBURG,28227,AL  CHAPMAN,9195088400,SQG,N, , , , ,35.204547,-80.72084,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8789015.4376,4303678.8278,1934,NCR000140475,NCDSCA 032-0002 (PLANTS UNLIMITED),3567,HILLSBOROUGH RD, ,DURHAM,DURHAM,27705,DIANNE B THOMAS,919-707-8362,SQG,N, , , , ,36.022217,-78.953069,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8755704.3045,4317541.8433,1935,NCD981867161,METECH RECYCLING INC,2150,NC HWY 56 EAST, ,CREEDMOOR,GRANVILLE,27522,ANDREW C MCMANUS,919-528-6000 5205,SQG,N, , , , ,36.122874,-78.65383,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8758760.5812,4287057.822,1936,NC0991302869,NCDSCA 092-0001 (PRO CLEANERS ),8377,N CREEDMORE RD STE 100,TOWN N SHOPPING CTR,RALEIGH,WAKE,276131385,AL  CHAPMAN,919-707-8368,LQG,N, , , , ,35.901365,-78.681285,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8875822.0515,4324143.9176,1937,NCR000008888,THE PROCTER & GAMBLE DISTRIBUTING CP1,6105,CORPORATE PARK DR STE 102, ,BROWNS SUMMIT,GUILFORD,27214,APRIL  HALEY,336-207-5348,LQG,N, , , , ,36.17076524,-79.73286608,40,USCGeocoder,AddressRangeInterpolation - Relaxed
-8987728.0758,4191628.5214,1938,NCR000140657,NCDSCA 060-0031( SNO-WHITE CLEANERS ),5669,"FARM POND LN, STE 100",FOUR SEASONS SHOPPING CTR,CHARLOTTE,MECKLENBURG,282123777,AL  CHAPMAN,919-707-8368,SQG,N, , , , ,35.203926,-80.738135,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8782501.689,4286925.7557,1939,NCR000142588,NCDSCA DC320003 (TRIANGLE SQ CLEANERS),4871,"APEX HWY, STE 100", ,DURHAM,DURHAM,277132258,SCOTT B STUPAK,919-707-8359,SQG,N, , , , ,35.900404,-78.894555,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8751288.5943,4278157.307,1940,NCR000142877,NCDSCA 092-0006( HILKERS CLEANERS ), ,4043 WAKE FOREST RD,SUITE 100,RALEIGH,WAKE,27609,DIANNE  THOMAS,9197078362,SQG,N, , , , ,35.836573,-78.614163,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8876077.9661,4323959.6548,1941,NCR000143834,THE PROCTOR & GAMBLE DISTRIBUTING CP2,6104,A CORPORATE PARK DRIVE, ,BROWNS SUMMIT,GUILFORD,27214,APRIL  HALEY,336-207-5348,LQG,N, , , , ,36.169429,-79.735165,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8992500.0084,4193047.787,1942,NCR000143149,NCDSCA 060-0032 (EASTWAY QUICK CLEAN SERVICE),3052,"EASTWAY DR, STE 100", ,CHARLOTTE,MECKLENBURG,28205,WILLIAM P MEYER,919-707-8366,SQG,N, , , , ,35.214343,-80.781002,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8789387.5787,4289745.1223,1943,NCR000141077,NCDSCA 032-0005( AMERICAN DRY CLEANERS ), ,4711 HOPE VALLEY RD,SUITE 100,DURHAM,DURHAM,27707,JAY  KING,9197078367,SQG,N, , , , ,35.920917,-78.956412,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8751982.56,4282247.5741,1944,NCR000140400,NCDSCA 092-0007( BROTHERS CLEANERS ), ,6144 FALLS OF THE NEUSE RD,SUITE 100,RALEIGH,WAKE,27609,DIANNE  THOMAS,9197078362,SQG,N, , , , ,35.866355,-78.620397,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8617140.5929,4236796.0167,1945,NC0000460881,THE ROBERTS COMPANY,133,FORLINES RD, ,WINTERVILLE,PITT,28590,JON  YUHAS,2523559353,SQG,N, , , , ,35.534786,-77.409091,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8997707.7568,4192895.0474,1946,NCR000142208,NCDSCA 060-0033 (JONES DRY CLEANING),1601,E 4TH ST,SUITE 100,CHARLOTTE,MECKLENBURG,28204,SCOTT  STUPAK,919-707-8359,SQG,N, , , , ,35.213222,-80.827784,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8781297.3233,4299865.0197,1947,NCR000148536,NCDSCA 032-0007( MODEL LAUNDRY ), ,1001 HOLLOWAY ST,SUITE 100,DURHAM,DURHAM,27701,JAY  KING,9197078367,SQG,N, , , , ,35.994503,-78.883736,40,BATCHGEO.COM - YAHOO API,APPROXIMATE
-8886976.1443,4309213.8081,1948,NCD003214319,THE SHERWIN WILLIAMS COMPANY,1025,HOWARD STREET, ,GREENSBORO,GUILFORD,27403,JUSTIN  SERGENT,3363129764,LQG,N, , , , ,36.062421,-79.833065,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9005479.9724,4194736.5101,1949,NCR000142547,NCDSCA 060-0035 (IVORY CLEANERS),2511,WESTERLY HILLS DRIVE,SUITE 100,CHARLOTTE,MECKLENBURG,28208,SCOTT B STUPAK,919-707-8359,SQG,N, , , , ,35.226736,-80.897603,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8895856.1001,4311098.6374,1950,NCD071561864,THE SHERWIN-WILLIAMS COMPANY,113,STAGE COACH TRAIL, ,GREENSBORO,GUILFORD,27409,JUSTIN  SERGENT,3363129764,LQG,N, , , , ,36.076107,-79.912835,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9005497.2269,4194540.9577,1951,NCR000142596,NCDSCA DC600036 (FAULK CLEANERS ),2615,WESTERLY HILLS DR STE 100, ,CHARLOTTE,MECKLENBURG,282084850,SCOTT  STUPAK,919-707-8359,LQG,N, , , , ,35.225301,-80.897758,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9035592.1172,4225265.7922,1952,NCD097357297,THE TIMKEN CO LINCOLNTON PLT,1000,TIMKEN PL, ,IRON STATION,LINCOLN,280809784,KEVIN D ELLIOTT,704-736-2850,SQG,N, , , , ,35.450454,-81.168105,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9001909.9563,4191489.9699,1953,NCR000140418,NCDSCA DC600037 (DRYCLEAN CAROLINAS),2508,"S BLVD, STE 100", ,CHARLOTTE,MECKLENBURG,28203,DIANNE  THOMAS,919-707-8362,SQG,N, , , , ,35.202909,-80.865533,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8799893.1331,4288052.1502,1954,NCD980515308,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,300,SOUTH BUILDING,CB# 1000,CHAPEL HILL,ORANGE,275991000,MARY BETH C KOZA,9198435913,LQG,N, , , , ,35.9086,-79.050785,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8800539.0087,4288882.178,1955,NCR000010272,THE UNC-CHAPEL HILL,501,WEST CAMERON AVE, ,CHAPEL HILL,ORANGE,275991855,MARY BETH C KOZA,919-843-5913,SQG,N, , , , ,35.914639,-79.056587,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8800717.4539,4291631.6597,1956,NCD982093783,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1000,#NAME?,BUILDING 488 & 531,CHAPEL HILL,ORANGE,275991650,MARY BETH C KOZA,9198435913,LQG,Y,Y,Y, , ,35.93464,-79.05819,31,GOOGLE EARTH, 
-8721450.518,4276018.7071,1957,NCD003212990,THEO DAVIS & SONS INC,1415,W GANNON AVE, ,ZEBULON,WAKE,275970277,MICHAEL  DAVIS,9192697401,SQG,N, , , , ,35.820997,-78.346123,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8833933.4087,4173797.2779,1958,NCR000139394,THERMAL METAL TREATING INC,9546,HWY 211 E, ,ABERDEEN,MOORE,28315,GREG A RITTER,910-944-3636,SQG,N, , , , ,35.072936,-79.356574,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8876082.1962,4141605.0807,1959,NCR000013052,PROGRESS ENERGY CAROLINAS INC,198,ENERGY WAY, ,HAMLET,RICHMOND,28345,KIMBERLY A KASHMER,910-205-2111,SQG,N, , , , ,34.835916,-79.735203,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8800191.3579,4365434.399,1960,NCD000830653,DUKE ENERGY PROGRESS LLC ROXBORO STEAM,1700,DUNNAWAY RD, ,SEMORA,PERSON,27343,ROBERT E HOWARD,336-598-4077,SQG,N, , , , ,36.469621,-79.053464,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8780508.5135,4182136.2346,1961,NCR000146464,METHODIST UNIVERSITY INC,5400,RAMSEY ST, ,FAYETTEVILLE,CUMBERLAND,28311,LINDSAY T BLACKLEY,910-630-7558,SQG,N, , , , ,35.134221,-78.87665,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8791761.8008,4108229.8189,1962,NCD000830620,DUKE ENERGY PROGRESS - WH WEATHERSPOON PLANT,491,POWER PLANT RD, ,LUMBERTON,ROBESON,28320,RODNEY  TYNDALL,910-341-4775,SQG,N, , , , ,34.589463,-78.97774,40,BATCHGEO.COM - YAHOO API,GEOMETRIC_CENTER
-8609313.1629,4253967.9165,1963,NCR000135293,MAYNE PHARMA INC,1240,SUGG PKY, ,GREENVILLE,PITT,27834,WILL A TERRY,252-752-3800 1094,LQG,N, , , , ,35.660217,-77.338776,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8759189.2725,4273326.4197,1964,NC0991302870,NCDSCA 092-0008 (JOHNSONS DRY CLEANERS),3534,"WADE AVE, SUITE 100",RIDGEWOOD SHOPPING CENTER,RALEIGH,WAKE,27607,AL  CHAPMAN,919-707-6368,SQG,N, , , , ,35.801384,-78.685136,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-8752721.2762,4261905.6252,1965,NCD981019128,DUKE ENERGY PROGRESS LLC GARNER COMPLEX,1404,MECHANICAL BLVD, ,GARNER,WAKE,27529,SCOTT  CANADY,910-662-6169,SQG,N, , , , ,35.718131,-78.627033,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8994012.395,4198499.0128,1966,NCR000011262,METROMONT CORPORATION,4101,GREENSBORO ST, ,CHARLOTTE,MECKLENBURG,282062039,MARK  FOSTER,7043721080,SQG,N, , , , ,35.254341,-80.794588,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8753445.4094,4266491.4108,1967,NCR000143784,NCDSCA 092-0010( FULLER SUPPLY COMPANY ), ,421 EBY DR,SUITE 100,RALEIGH,WAKE,27610,AL  CHAPMAN,9197078368,SQG,N, , , , ,35.75157,-78.633538,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8776007.9778,4259991.1882,1968,NCD982124240,PROPANE TRUCKS & TANKS INC,1650,E WILLIAMS ST, ,APEX,WAKE,27502,JOHN S WOOTEN III,919-362-5000,SQG,N, , , , ,35.704167,-78.836221,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-9002857.3965,4194214.5904,1969,NCR000137463,METROTECH CHEMICALS INC,2101,WILKINSON BLVD, ,CHARLOTTE,MECKLENBURG,28208,SHANNON  HUGHES,704-525-3600 206,SQG,N, , , , ,35.222906,-80.874044,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8771851.0854,4264579.187,1970,NC0991302834,NCDSCA 092-0011( MEDLIN-DAVIS CLEANERS ),107,SOUTH EDINBURGH DRIVE,SUITE 100,CARY,WAKE,275118426,JAY  KING,919-707-8367,SQG,N, , , , ,35.737628,-78.798879,40,BATCHGEO.COM - YAHOO API,UNKNOWN
-9003390.7281,4190483.9225,1971,NCR000143172,PROVIDENCE PAINT CO,428,BLAIRHILL RD, ,CHARLOTTE,MECKLENBURG,28217,DENNIS  KRESSNER,7045211250,SQG,N, , , , ,35.195524,-80.878835,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8747130.5887,4284492.504,1972,NCD981856149,MHC KENWORTH,7500,REBA DR, ,RALEIGH,WAKE,27616,ROBERT O HENDERSON,919-878-3901 1230,SQG,N, , , , ,35.882696,-78.576811,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-8756425.0982,4271891.3905,1973,NC0991302919,NCDSCA 092-0013 (MEDLIN-DAVIS CLEANERS),2028,"CAMERON ST, STE 100", ,RALEIGH,WAKE,276051311,DELONDA S ALEXANDER,919-508-8444,SQG,N, , , , ,35.790928,-78.660305,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9034166.4486,4260002.8404,1974,NCD105797104,PRYSMIAN CABLES AND SYSTEMS USA  LLC,2512,PENNY RD, ,CLAREMONT,CATAWBA,28610,RICHARD K MILLER,828-459-8668,SQG,N, , , , ,35.704252,-81.155298,40,BATCHGEO.COM - YAHOO API,ROOFTOP
-8786089.7388,4285595.1497,1975,NCR000150250,MICELL TECHNOLOGIES INC,801,"CAPITOLA DR, STE 1", ,DURHAM,DURHAM,277134384,MEAGAN M HICKMAN,919-767-1885,SQG,N, , , , ,35.890721,-78.926787,40,"USCGeocoder; SOURCE_CENSUS_2008_ZCTAS",Exact ZCTACentroid 92260374.6448169 Meters
-8748538.2236,4276215.3045,1976,NCR000140897,NCDSCA 092-0014 (GLAM-O-RAMA CLEANERS),3165,"CAPITAL BLVD, STE 100",CAPITAL SQ SHOPING CTR,RALEIGH,WAKE,276043335,JAY W KING,919-508-8566,SQG,N, , , , ,35.822429,-78.589456,40,BATCHGEO.COM - YAHOO API,RANGE_INTERPOLATED
-9034166.4486,4260002.8404,1977,NCD986229375,"PRYSMIAN CABLES AND SYSTEMS USA, LLC",2512,B PENNY ROAD, ,CLAREMONT,CATAWBA,28610,RICK  MILLER,8284598668,LQG,N, , , , ,35.704252,-81.155298,40,BATCHGEO.COM - YAHOO API,ROOFTOP
